4-04_01_F01,A delicate child all alone.,혼자 지내기엔 여린 아이.,独自一人过还是太年轻。,獨自一人過還是太年輕。,"Ein verletzliches Kind, ganz allein.",Una chica frágil tan sola.
4-04_01_F02,It was a sudden farewell.,너무 갑작스러운 \n이별이었다.,离别是那么的\n毫无预告。,離別是那麽的\n毫無預告。,Es war ein plötzlicher Abschied.,Fue un adiós repentino.
,,,,,,
//4-05_01,,,,,,
4-05_01_S01,Maybe Father was right.,도시가 위험하다는 \n아빠의 말이 옳았을 수도 있어.,父亲认为城市危险\n并没有错。,父親認為城市危險\n並沒有錯。,Vielleicht hatte Vater recht.,Tal vez papá tuviera razón.
4-05_01_S02,"The city is dangerous, \nand he worried about me.","도시는 복잡한 곳이었고, \n아빠는 그저 날 걱정했던 건데.",城市里很复杂，\n父亲只是担心我。,城市裏很復雜，\n父親只是擔心我。,Die Stadt ist gefährlich\nund er machte sich Sorgen um mich.,"La ciudad es peligrosa, \nsolo se preocupaba por mí."
4-05_01_S03,He was just trying to hold \nonto his little girl.,아빠가 붙잡으려 한 것은 \n당연했을지도 몰라.,父亲挽留我\n也是理所当然的。,父親挽留我\n也是理所當然的。,"Er versuchte bloß,\nsein kleines Mädchen festzuhalten.",No quería perder \na su pequeña.
4-05_01_F01,I couldn't stop Sally.,도시로 떠나려는 \n샐리를 막을 수 없었다.,无法阻止\n想要离开家乡的莎莉。,無法阻止\n想要離開家鄉的莎莉。,Ich konnte Sally nicht aufhalten.,No pude detener a Sally.
4-05_01_F02,"All she wanted was \nto become a writer, \nand she can't do it here.",샐리는 다양한 경험을 위해 \n새로운 곳에 가보고 싶어했을 뿐인데.,莎莉只是希望能够\n多多体验新事物,莎莉只是希望能夠\n多多體驗新事物,"Alles, was sie wollte,\nwar, Schriftstellerin zu sein,\nund das kann sie hier nicht.","Ser escritora es todo \nlo que ella deseaba, \ny no podía serlo aquí."
4-05_01_F03,She was following \nher heart.,샐리가 이 지루한 마을을 떠나려 했던 것은 \n당연했을지도 모른다.,莎莉希望离开这无聊的村庄\n也是理所当然的。,莎莉希望離開這無聊的村莊\n也是理所當然的。,Sie folgte nur ihrem Herzen.,Seguía a su \ncorazón.
,,,,,,
//4-05_03,,,,,,
4-05_03_S01,I wanted to make \nmy dream a reality.,하지만 그때의 난 \n꿈을 이루고 싶었어.,那时的我\n只想实现梦想。,那時的我\n只想實現夢想。,Ich wollte meinen Traum\nWirklichkeit werden lassen.,Quería cumplir \nmi sueño.
4-05_03_S02,It wasn't easy.,내게도 쉬운 결정이 \n아니었던 만큼,对我来说\n是个困难的决定,對我來說\n是個困難的決定,Es war nicht leicht.,No fue fácil.
4-05_03_S03,I wished Father \nunderstood my decision.,아빠도 그걸 \n이해해주길 바랐었지.,同时我也希望\n能够得到父亲的理解。,同時我也希望\n能夠得到父親的理解。,"Ich wünschte, Vater würde\nmeine Entscheidung verstehen.",Quería que papá \nentendiera mi decisión.
4-05_03_F01,Sally left.,하지만 샐리는 \n떠나고 말았다.,但莎莉离开了。,但莎莉離開了。,Sally ist fort.,Sally se fue.
4-05_03_F02,"I just wanted her to know,",내가 아이를 옆에서 \n지켜주고 싶었다는걸,我只是想在孩子身边\n守护着她,我只是想在孩子身邊\n守護著她,"Ich wollte nur, dass sie weiß,",Solo quería que supiera
4-05_03_F03,I tried my best \nto protect her.,샐리도 \n이해해주길 바랐었다.,希望莎莉也能够\n理解我。,希望莎莉也能夠\n理解我。,"dass ich mein Bestes getan habe,\num sie zu beschützen.",que hice lo que pude \npara protegerla.
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Chpt5_Title,<Reunion>,<재회>,<再会>,<再會>,<Wiedersehen>,<Reencuentro>
,,,,,,
//5-01_01,,,,,,
Title5-1,Home,고향,故乡,故鄉,Zuhause,En casa
5-01_01_S01,Home. \nI remember everything \nlike it was just yesterday.,고향이야. \n오래전의 일들이 마치 어제 일처럼 떠올라.,回到故乡了。\n不禁想起儿时的记忆。,回到故鄉了。\n不禁想起兒時的記憶。,"Zuhause.\nIch erinnere mich an alles,\nals wäre es gestern gewesen.",En casa. \nRecuerdo todo \ncomo si me hubiera ido ayer.
5-01_01_S02,"Thinking about it, \nI was an extremely lucky girl.",생각해보면 \n나는 신기할 정도로 \n운이 좋은 아이였던 것 같아.,仔细回想\n我是那么神奇的\n一路好运着。,仔細回想\n我是那麽神奇的\n一路好運著。,"Wenn ich es recht bedenke,\nkonnte ich mich glücklich schätzen.",Ahora lo pienso y veo \nla suerte que tuve.
5-01_01_F01,Home. \nSuddenly all of my memories with Sally \nare coming back so vividly.,고향이다. \n문득 샐리와 함께했던 \n기억들이 생생하게 떠오른다. ,回到故乡了。\n不禁想起与莎莉一起的时光。,回到故鄉了。\n不禁想起與莎莉一起的時光。,Zuhause.\nPlötzlich kommen alle meine Erinnerungen mit Sally\nso klar wieder ins Gedächtnis.,En casa. \nMis recuerdos con Sally \nempiezan a cobrar vida.
5-01_01_F02,"Although she was very delicate, she was such a brave girl.",생각해보면 샐리는 연약하지만 \n참 씩씩한 아이였다.,仔细回想莎莉虽然柔弱\n但却一直很坚强。,仔細回想莎莉雖然柔弱\n但卻一直很堅強。,"Obwohl sie sehr verletzlich war, \nwar sie so tapfer.","Aunque era frágil, \nera una niña muy valiente."
,,,,,,
//5–01_02,,,,,,
5-01_02_S01,Tap to jump.,탭하여 뛰세요.,点击跳跃,點擊跳躍,Zum Springen antippen.,Toca para saltar.
5-01_02_S01_PC,{0} to jump.,{0} 를 눌러 뛰세요.,请按 {0},請按 {0},Zum Springen {0},{0}{0} para saltar.
5-01_02_S02,Sally loved to read books \never since she was a child.,어렸을 때부터 샐리는 \n책 읽는 것을 참 좋아했어요.,莎莉从小就喜欢看书。,莎莉從小就喜歡看書。,Sally liebte es schon als Kind\nBücher zu lesen.,A Sally le encantaba leer \ndesde su niñez.
5-01_02_S03,There was nobody to befriend \nin her small village.,어울릴 친구들이 없는 마을에서,在没有朋友的村庄里,在沒有朋友的村莊裏,In dem kleinen Dorf gab es\nkeine Kinder zum Anfreunden.,No había otros niños para jugar \nen su aldea.
5-01_02_S04,"So, books were her \nonly companions.",책은 샐리의 \n단 하나뿐인 친구였답니다.,书是她\n仅有的朋友。,書是她\n僅有的朋友。,Also wurden die Bücher\nihre einzigen Kameraden.,Así que los libros eran \nsus leales compañeros.
5-01_02_F01,He struggled after \nlosing his wife.,그는 아내를 잃고 \n많이 힘들어했어요.,他失去妻子后\n非常的难过。,他失去妻子後\n非常的難過。,Er kämpfte mit dem\nVerlust seiner Frau.,Sufrió mucho tras perder \na su mujer.
5-01_02_F02,"Even though time had passed, \nhis sadness remained.",세월이 흘러도 아내를 잃은 상실감은 \n지워지지 않았습니다.,即使岁月流逝\n妻子的离去也无法抹去。,即使歲月流逝\n妻子的離去也無法抹去。,"Obwohl bereits viel Zeit vergangen war,\nblieb seine Traurigkeit.","Aunque los años pasaron, \nsu dolor permaneció en su corazón."
5-01_02_F03,He could not bear \nto lose another loved one.,그는 더 이상 소중한 사람을 \n잃고 싶지 않았죠.,他不想再失去\n重要的人。,他不想再失去\n重要的人。,"Er hätte es nicht ertragen,\nnoch eine geliebte Person zu verlieren.",No podía permitirse \nperder a otra persona querida.
5-01_02_F04,So his concern \nfor his daughter grew ever greater.,딸에 대한 그의 걱정은 \n점점 커져만 갔습니다.,他渐渐的开始\n对女儿感到担心。,他漸漸的開始\n對女兒感到擔心。,Daher wuchs die Sorge\num seine Tochter immer weiter.,Por lo que se preocupó \naún más por su hija.
,,,,,,
//5-01_03,,,,,,
5-01_03_S01,Sally liked going on walks \nwith her father.,샐리는 아빠와의 \n산책도 좋아했어요.,莎莉喜欢与\n父亲一起散步。,莎莉喜歡與\n父親一起散步。,Sally ging gerne\nmit ihrem Vater spazieren.,A Sally le gustaba salir a pasear \ncon su padre.
5-01_03_S02,"Although she didn't enjoy \nthe difficult ascents,",오르막길을 오를 때 \n흐르는 땀과,虽然上坡很累,雖然上坡很累,Obwohl sie weder\ndie schwierigen Aufstiege,"Aunque no le gustaban las \nsubidas difíciles,"
5-01_03_S03,"nor the scary \nand steep descents,",내리막 길의 무서움은 \n썩 내키지 않았지만,虽然下坡很害怕,雖然下坡很害怕,"noch die beängstigenden,\nsteilen Abstiege mochte,","ni los descensos \npronunciados,"
5-01_03_S04,walks were the only \nprecious times she could \nspend with her father.,아빠와 함께할 수 있는 시간이 \n매우 드물었기 때문입니다.,但跟父亲 \n在一起的时间不多。,但跟父親 \n在一起的時間不多。,"war dies für sie die einzige,\nkostbare Zeit gemeinsam\nmit ihrem Vater.",los paseos eran los \núnicos momentos que podía \npasar con su padre.
5-01_03_F01,Father liked \nwalking with Sally.,아빠 역시 샐리와의 \n산책을 좋아했답니다.,父亲也喜欢 \n和莎莉一起散步。,父親也喜歡 \n和莎莉一起散步。,Der Vater ging gerne\nmit Sally spazieren.,A Papá le gustaba \npasear con Sally.
5-01_03_F02,"However, he was always busy \nand couldn't spend much time \nwith her.",하지만 아빠는 늘 바빴어요.,但是父亲总是很忙。,但是父親總是很忙。,Leider war er immer beschäftigt\nund konnte nie viel Zeit mit ihr\nverbringen.,"Por desgracia, siempre estaba ocupado \ny no podía pasar mucho tiempo \ncon ella."
5-01_03_F03,"He struggled to find time \nto spend with her,",샐리의 행복을 위해 \n 열심히 일 했지만,为了莎莉的幸福 \n努力的工作,為了莎莉的幸福 \n努力的工作,"Er bemühte sich,\nZeit für sie zu finden,","Intentaba buscar huecos \npara estar juntos,"
5-01_03_F04,but it was \nextremely difficult.,정작 샐리를 위한 \n시간을 내기가 참 어려웠습니다.,但是却总是 \n没有时间陪着莎莉。,但是卻總是 \n沒有時間陪著莎莉。,aber es war\nsehr schwierig.,pero le era \nmuy complicado.
,,,,,,
//5-02_01,,,,,,
5-02_01_S01,Sally wanted to go on a walk \nwith Father.,샐리는 아빠와 \n산책을 하고 싶었어요.,莎莉很像和父亲\n一起散步。,莎莉很像和父親\n一起散步。,Sally wollte gerne mit Vater\nspazieren gehen.,Sally quería ir de paseo \ncon Papá.
5-02_01_S02,"However, \nhe had become much busier,",하지만 아빠는 더욱 바빠졌고,但父亲越来越忙,但父親越來越忙,"Allerdings\nwar er immer beschäftigter,","Pero \nestaba demasiado ocupado,"
5-02_01_S03,and they gradually spent \nless and less time together.,샐리와 아빠가 이야기할 수 있는 \n시간은 점점 줄어들었어요.,莎莉可以与父亲说话的时间\n越来越少。,莎莉可以與父親說話的時間\n越來越少。,und nach und nach verbrachten sie\nimmer weniger Zeit miteinander.,y cada vez pasaban menos \ntiempo juntos.
5-02_01_F01,He had to fulfill both parental roles \nin caring for Sally.,아빠는 아내를 대신해서 \n샐리를 돌봐야 했어요.,父亲要代替母亲\n照顾莎莉。,父親要代替母親\n照顧莎莉。,"Er musste die Rollen beider Eltern übernehmen,\num für Sally zu sorgen.",Debía cumplir su papel de padre \ny cuidar de Sally.
5-02_01_F02,"However, \nhe also could not neglect his work.",하지만 가장으로써 \n일도 소홀히 할 수 없었죠.,但作为一家之长\n工作无法减少。,但作為一家之長\n工作無法減少。,Allerdings durfte er\nauch seine Arbeit nicht vernachlässigen.,Pero \ntampoco podía abandonar su trabajo.
5-02_01_F03,He had no choice \nbut to spend less time with Sally.,때문에 함께 보내는 시간은 \n줄어들 수밖에 없었답니다.,所以在一起的时间\n越来越少。,所以在一起的時間\n越來越少。,"Ihm blieb keine Wahl,\nals weniger Zeit mit Sally zu verbringen.","No tenía elección, \ndebía pasar menos tiempo con Sally."
,,,,,,
//5-02_02,,,,,,
5-02_02_S01,"Now that I think about it, \nI almost never got hurt \nwhen I was young.",생각해보면 나는 거의 \n다친 적이 없었어.,回想起来我从来\n没有受伤过。,回想起來我從來\n沒有受傷過。,"Wenn ich darüber nachdenke,\nhabe ich mir nie wehgetan,\nals ich klein war.","Ahora que lo pienso, \ncasi nunca me hice daño \nen mi niñez."
5-02_02_S02,I was a \ntruly lucky girl.,나는 정말 운이 좋은 \n아이였던 것 같아.,我真的是一个\n幸运的孩子。,我真的是一個\n幸運的孩子。,Ich hatte wirklich\nimmer viel Glück.,Era una niña \nmuy afortunada.
5-02_02_F01,The branches look sharp.,나무 가시들이 \n날카로워 보여요.,那些刺看起来\n非常尖利。,那些刺看起來\n非常尖利。,Die Zweige sehen spitz aus.,Las ramas parecen afiladas.
5-02_02_F02,He cleared the branches \nto help Sally.,아빠가 샐리를 위해 \n나무 가시를 치워줬어요.,父亲为莎莉\n清除了刺。,父親為莎莉\n清除了刺。,"Er räumte die Zweige aus dem Weg,\num Sally zu helfen.",Despejó las ramas \npara ayudar a Sally.
,,,,,,
//5-02_03,,,,,,
5-02_03_S01,Oh no! \nSally took a hard fall!,아이쿠! \n샐리가 높은 곳에서 떨어졌어요.,哎呀！\n莎莉从高处跌落。,哎呀！\n莎莉從高處跌落。,Oh nein!\nSally ist schlimm gestürzt!,"¡Oh, no! \n¡Sally se ha caído!"
5-02_03_S02,Maybe luck doesn't follow her \neverywhere.,샐리도 매번 운이 따르는 \n아이는 아닌가봐요.,莎莉不是每次\n都是非常好运的吗。,莎莉不是每次\n都是非常好運的嗎。,Vielleicht ist sie doch nicht überall\nvom Glück verfolgt.,Tal vez la suerte no le sonría siempre.
5-02_03_F01,Sally was never \nafraid of heights.,샐리는 좀처럼 \n높은 곳을 두려워하지 않았다.,莎莉不再害怕高处。,莎莉不再害怕高處。,Sally hatte nie\nHöhenangst.,A Sally nunca le dieron \nmiedo las alturas.
5-02_03_F02,She was \nvery courageous.,샐리는 예전부터 \n참 씩씩한 아이였다.,莎莉从小就是一个\n坚强的孩子。,莎莉從小就是一個\n堅強的孩子。,Sie war sehr mutig.,Era tan valiente.
,,,,,,
//5-03_01,,,,,,
5-03_01_S01,Sally had a dream.,샐리에겐 언젠가부터 \n꿈이 생겼어요.,莎莉不知从何时开始\n有了自己的梦想。,莎莉不知從何時開始\n有了自己的夢想。,Sally hatte einen Traum.,Sally tenía un sueño.
5-03_01_S02,She wanted to become \na famous novelist.,그녀는 멋진 작가가\n되고 싶었답니다.,他想成为一名\n帅气的作家。,他想成為一名\n帥氣的作家。,Sie wollte eine berühmte\nSchriftstellerin werden.,Quería convertirse en \nuna escritora famosa.
5-03_01_S03,She excitedly told her father \nabout her dream.,샐리는 들뜬 기분으로 \n아빠에게 꿈을 말했어요.,莎莉很兴奋的\n告诉父亲她的梦想。,莎莉很興奮的\n告訴父親她的夢想。,Aufgeregt erzählte sie ihrem Vater\nvon ihrem Traum.,Se lo contó a su padre \ncon gran emoción.
5-03_01_S04,He disapproved.,하지만 아빠는 \n크게 반대했답니다.,但是父亲\n极度反对。,但是父親\n極度反對。,Er war dagegen.,A él no le gustó la idea.
5-03_01_F01,Sally told him she wanted \nto become a novelist.,샐리가 작가가 \n되겠다고 말했어요. ,莎莉表达说\n自己一定会成为作家。,莎莉表達說\n自己一定會成為作家。,"Sally sagte ihm, dass sie\nSchriftstellerin werden wollte.",Sally le contó que quería \nser novelista.
5-03_01_F02,He worried that meant she would \nmove to the city by herself.,그보다 더 걱정인 건 혼자서 \n도시로 가겠다는 말이었어요. ,更令人担心的是\n她要独自一人去城市里。,更令人擔心的是\n她要獨自一人去城市裏。,"Er war besorgt, weil sie dafür\nganz allein in die Stadt ziehen musste.",Le preocupaba que tuviera que \nirse a la ciudad sola.
5-03_01_F03,It was \ntoo dangerous for her.,아빠는 샐리 혼자 도시에 사는 게 \n위험하다고 생각했어요.,父亲认为莎莉一个人在城市里\n很危险。,父親認為莎莉一個人在城市裏\n很危險。,Das war\nviel zu gefährlich für sie.,Era demasiado \npeligroso para ella.
5-03_01_F04,He had no choice except \n to say no to her sweet face.,그는 들뜬 얼굴로 말하는 \n샐리의 꿈을 반대할 수밖에 없었어요.,所以只好反对\n莎莉的梦想。,所以只好反對\n莎莉的夢想。,"Er hatte keine Wahl, er musste\neinfach Nein sagen.","No tenía elección, \ntenía que decirle que no."
,,,,,,
//5-03_02,,,,,,
5-03_02_S01,"Looking back, \nthere was nothing I couldn't do.",생각해보면 나는 무언가에 막혀서 \n멈춰선 기억도 없어.,回想起来我从来没有\n被什么东西阻挡过而停下来。,回想起來我從來沒有\n被什麽東西阻擋過而停下來。,"Rückblickend betrachtet,\ngab es nichts, das ich nicht tun konnte.",Pienso en el pasado \ny veo que hice todo lo que quise.
5-03_02_S02,"For some reason, \nI was very lucky.",나는 정말 \n운이 좋은 아이였어.,我真的是个\n运气很好的孩子。,我真的是個\n運氣很好的孩子。,Aus irgendeinem Grund\nhatte ich extrem viel Glück.,"Por algún motivo, \nla suerte me sonreía."
5-03_02_F01,Sally was never \nafraid of heights.,샐리는 높은 절벽도 \n좀처럼 두려워하지 않았다.,莎莉不害怕\n那么高的悬崖。,莎莉不害怕\n那麽高的懸崖。,Sally hatte nie\nHöhenangst.,A Sally nunca le dieron \nmiedo las alturas.
5-03_02_F02,She was \nvery courageous.,샐리는 예전부터 \n참 씩씩한 아이였다.,莎莉从小就是一个\n坚强的孩子。,莎莉從小就是一個\n堅強的孩子。,Sie war sehr mutig.,Era tan valiente.
,,,,,,
//5-04_01,,,,,,
5-04_01_S01,Sally decided to leave home \nand move to the city.,샐리는 고향을 떠나 \n도시로 가기로 했어요.,莎莉决定离开故乡\n去往城市。,莎莉決定離開故鄉\n去往城市。,"Sally beschloss, ihr Heim zu verlassen\nund in die Stadt zu ziehen.",Sally decidió marcharse \na la ciudad.
5-04_01_S02,She told her Father.,떠나기 전 샐리는 \n아빠에게 말했어요.,离开之前\n和父亲道别了。,離開之前\n和父親道別了。,Das sagte sie ihrem Vater.,Se lo dijo a Papá.
5-04_01_S03,"He of course didn't \nwant her to leave,",여전히 아빠는 반대했지만,虽然父亲还是很反对,雖然父親還是很反對,"Natürlich wollte er nicht,\ndass sie fortging,","Por supuesto, \nél se negó"
5-04_01_S04,so she left \nsecretly.,샐리는 몰래 \n집을 떠났답니다.,但莎莉偷偷的\n离开了家。,但莎莉偷偷的\n離開了家。,also ging sie\nheimlich.,así que ella \nse escapó.
5-04_01_F01,"With a determined look \nin her eyes,",샐리가 도시로 \n떠날거라고,莎莉十分不开心的\n向父亲表达,莎莉十分不開心的\n向父親表達,Mit einem\nentschlossenen Blick,"Con determinación \nen sus ojos,"
5-04_01_F02,Sally said she intended to \ngo to the city.,굳은 표정으로 \n아빠에게 얘기했어요.,自己会\n去往城市,自己會\n去往城市,"sagte Sally, dass sie beabsichtigte,\nin die Stadt zu gehen.",Sally dijo que quería \nirse a la ciudad.
5-04_01_F03,"She left the first moment \nFather was gone,",아빠가 잠깐 자리를 비운 사이에 \n샐리는 떠났고,父亲离开的一小会\n莎莉走了,父親離開的一小會\n莎莉走了,"Sie ging sofort,\nals ihr Vater mal weg war,","En cuanto Papá salió, \nella se escapó."
5-04_01_F04,and he immediately \nfollowed after her.,그는 황급히 \n샐리를 쫓아갔어요.,他慌张的\n追了出去。,他慌張的\n追了出去。,und gleich\nfolgte er ihr.,Él la persiguió \nde inmediato.
,,,,,,
//5-04_02,,,,,,
5-04_02_S01,"Looking back, \nnothing could hurt or stop me \nwhen I was young..","생각해보면 지금까지 나는 크게 다친적도, \n그 무엇에 방해받은 적도 없었어.",回想起来我从来都没有受伤过，\n也从来没有什么阻挡我,回想起來我從來都沒有受傷過，\n也從來沒有什麽阻擋我,"Rückblickend konnte mich\nnichts verletzen oder aufhalten,\nals ich jung war.",Pienso en mi niñez \ny veo que nada podía hacerme daño \nni detenerme...
5-04_02_S02,I was very lucky....,나는 정말 운이 좋은…,我真的是好运的…,我真的是好運的…,Ich hatte sehr viel Glück ...,Qué suerte tenía...
5-04_02_S03,Sally became lost in thought.,샐리는 \n깊은 생각에 빠졌어요.,莎莉陷入了沉思。,莎莉陷入了沈思。,Sally war tief in Gedanken versunken.,Sally se perdió en sus pensamientos.
5-04_02_F01,Sally never hesitated \neven if she ran into a dead end.,샐리는 막다른 길 앞에서도 \n주저앉지 않았다.,莎莉在完全不同的路上\n也从来没有犹豫过。,莎莉在完全不同的路上\n也從來沒有猶豫過。,"Sally zögerte niemals,\nselbst, wenn sie einmal scheiterte.","Sally nunca se detuvo, \nni siquiera en callejones sin salida."
5-04_02_F02,Sally was very courageous...,샐리는 정말 씩씩한…,莎莉真的很坚强….,莎莉真的很堅強….,Sally war sehr mutig ...,Era tan valiente...
5-04_02_F03,Father became lost in thought.,아빠는 \n깊은 생각에 빠졌어요.,父亲陷入了沉思。,父親陷入了沈思。,Vater war tief in Gedanken versunken.,Papá se perdió en sus pensamientos.
,,,,,,
//5-05_04,,,,,,
5-05_04_S01,I can see home \nfrom here.,저 멀리 집이 보여.,看到了远方的家。,看到了遠方的家。,Ich kann von hier\nmein Zuhause sehen.,Puedo ver mi casa \ndesde aquí.
5-05_04_S02,I'll be \nwith Father soon.,곧 아빠를 만날 수 있어.,马上就可以见到父亲了。,馬上就可以見到父親了。,Bald bin ich wieder\nbei Vater.,Pronto estaré \ncon papá.
5-05_04_F01,I can see home \nfrom here.,저 멀리 집이 보인다.,看到远方的家了。,看到遠方的家了。,Ich kann von hier\nmein Zuhause sehen.,Puedo ver mi casa \ndesde aquí.
5-05_04_F02,I'll be \nwith Sally soon.,곧 샐리를 만날 수 있다.,马上就可以见到莎莉了。,馬上就可以見到莎莉了。,Bald bin ich wieder\nbei Sally.,Pronto estaré \ncon Sally.
,,,,,,
//5-06_01,,,,,,
Title5-6,Reunion,재회,再会,再會,Wiedersehen,Reencuentro
5-06_01_S01,Maybe I knew it \nin the bottom of my heart.,마음 깊은 곳에서는 \n이미 알고 있었을지도 몰라.,或许在心灵深处\n已经感受到。,或許在心靈深處\n已經感受到。,Vielleicht habe ich es\nin meinem Herzen immer gewusst.,Tal vez ya lo supiera \nen el fondo de mi corazón.
5-06_01_F01,Maybe I knew it \nin the bottom of my heart.,마음 깊은 곳에서는 \n이미 알고 있었을지도 모른다.,或许在心灵深处\n已经感应到。,或許在心靈深處\n已經感應到。,Vielleicht habe ich es\nin meinem Herzen immer gewusst.,Tal vez ya lo supiera \nen el fondo de mi corazón.
,,,,,,
//5-06_02,,,,,,
5-06_02_S01,I hadn't had time \nto think about Father \nsince leaving home.,성인이 된 이후로는 \n아빠를 제대로 추억해 볼 기회가 없었어.,长大成人之后\n从没有特别去回忆过父亲。,長大成人之後\n從沒有特別去回憶過父親。,"Seit ich von daheim fort war,\nhatte ich nie Zeit,\nüber Vater nachzudenken.",No tuve tiempo \npara pensar en papá \ndesde que me marché.
5-06_02_F01,Sally isn't \na little girl anymore.,샐리는 더 이상 \n작은 소녀가 아니었다.,莎莉在也不是\n那个小小的女孩。,莎莉在也不是\n那個小小的女孩。,Sally ist\nkein kleines Mädchen mehr.,Sally ya no \nes una niña pequeña.
,,,,,,
//5-06_03,,,,,,
5-06_03_S01,I can understand \nFather now.,이제는 아빠를 \n이해할 수 있어.,现在可以理解父亲。,現在可以理解父親。,Jetzt kann ich\nVater verstehen.,Ahora entiendo a papá.
5-06_03_S02,I miss him.,아빠가 너무 \n보고 싶어.,很想念父亲。,很想念父親。,Ich vermisse ihn.,Lo echo de menos.
5-06_03_S03,I want to go on a walk with him.,아빠와 함께 걷고 싶어.,很想与父亲一起散步。,很想與父親一起散步。,Ich möchte mit ihm spazieren gehen.,Quiero ir de paseo con él.
5-06_03_S04,I want to hug him.,아빠를 꼭 안고 싶어.,很想紧紧抱着父亲。,很想緊緊抱著父親。,Ich möchte ihn umarmen.,Quiero abrazarlo.
5-06_03_F01,I understand \nSally now.,이제는 아이를 \n이해할 수 있다.,现在可以理解孩子了。,現在可以理解孩子了。,Jetzt kann ich\nSally verstehen.,Ahora entiendo a Sally.
5-06_03_F02,I want to see her \nface to face.,샐리를 \n두눈으로 보고싶다.,现在想见到我的莎莉。,現在想見到我的莎莉。,"Ich möchte sie sehen,\nvon Angesicht zu Angesicht.",Quiero tenerla \nfrente a mí.
5-06_03_F03,I want to go on a walk with her.,아이와 함께 걷고 싶다.,很想与孩子一起散步。,很想與孩子一起散步。,Ich möchte mit ihr spazieren gehen.,Quiero ir de paseo con ella.
5-06_03_F04,I want to give her a hug.,아이를 꼭 안고 싶다.,很想紧紧抱着孩子。,很想緊緊抱著孩子。,Ich möchte sie umarmen.,Quiero abrazarla.
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
//////CREDIT,,,,,,
,,,,,,
Credit_Prof,"Executive Producer\n\n\nGame Design, Programming\n\n\nStory\n\n\n\n\nArt\n\n\nAnimation\n\n\n\nLevel Design\n\n\nProgramming Support\n\n\nMarketing & Support\n\n\n\nSound Design\n\n\nLocalization\n\n\n\n\nMusic\n\n\n\n\n\n\n\n\n\n\n\n\nDistributed by\n\nⓒ2016 Nanali Inc. \nSally’s Lawⓡ is a registered trademark of Nanali Inc. All rights resereved.","제작총괄\n\n\n기획, 프로그래밍\n\n\n스토리\n\n\n\n\n아트\n\n\n애니메이션\n\n\n\n레벨디자인\n\n\n프로그래밍 서포트\n\n\n마케팅 & 서포트\n\n\n\n사운드 디자인\n\n\n음악\n\n\n\n\n\n\n\n\n\n\n\n\n번역\n\n\n\n\n고마운 분들\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n제작\n\nⓒ2016 Nanali Inc. \n샐리의법칙ⓡ is a registered trademark of Nanali Inc. All rights resereved.",,,,"Executive Producer\n\n\nGame Design, Programming\n\n\nStory\n\n\n\n\nArt\n\n\nAnimation\n\n\n\nLevel Design\n\n\nProgramming Support\n\n\nMarketing & Support\n\n\n\nSound Design\n\n\nMusic\n\n\n\n\n\n\n\n\n\n\n\n\nLocalization\n\n\n\n\nSpecial Thanks to\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nDistributed by\n\nⓒ2016 Nanali Inc. All rights resereved."
Credit_Name,\n[b]JaeHwan Bak[/b]\n\n\n[b]Uros Han[/b]\n\n\n[b]Uros Han\nJaeHwan Bak\nJun K[/b]\n\n\n[b]Sangji Seo[/b]\n\n\n[b]Dongook Lee\nWanggul Kim[/b]\n\n\n[b]Jaesoon Jung[/b]\n\n\n[b]Minki Bae[/b]\n\n\n[b]Jun K\nMinjae Bak[/b]\n\n\n[b]Mono[/b]\n\n\n[b]Kalos Kim\nLina Yi\nChristopher Addington[/b]\n\n\n[b]“Prelude_No.21”\nChris Zabriskie[/b]\n\n\n\n\n\n\n\n\n\n\n\n[b]Nanali Studios[/b],\n[b]박재환[/b]\n\n\n[b]한경진[/b]\n\n\n[b]한경진\n박재환\n강준호[/b]\n\n\n[b]서상지[/b]\n\n\n[b]이동욱\n김왕걸[/b]\n\n\n[b]정재순[/b]\n\n\n[b]배민기[/b]\n\n\n[b]강준호\n박민재[/b]\n\n\n[b]Mono[/b]\n\n\n[b]“Prelude_No.21”\nChris Zabriskie[/b]\n\n\n\n\n\n\n\n\n\n\n\n[b]김영대\n이리나\nChristopher Addington[/b]\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n[b]나날이 스튜디오[/b],,,,
,,,,,,
